action,replica,cpu,heap,inc_tps,out_tps,cpu_usage,memory_usage,cost,reward,sum_reward,response_time,num_request,num_failures,expected_tps
DECREASE_CPU,2,5,7,86,107,0.437,0.567,0.03243,0.81734,64.71501269841268,15.01,40.73,0,50
DECREASE_CPU,2,4,7,92,114,0.321,0.621,0.02556,0.6682221428571428,65.38323484126983,23.09,32.43,0,50
INCREASE_CPU,2,5,7,143,179,0.433,0.601,0.03247,0.8343085714285715,66.21754341269839,14.26,41.56,0,50
INCREASE_REPLICA,3,5,7,95,120,0.252,0.631,0.03192,0.7854114285714285,67.00295484126981,16.39,39.73,0,50
DECREASE_REPLICA,2,5,7,154,188,0.156,0.685,0.01567,0.9429285714285713,67.94588341269838,8.57,48.8,0,50
DO_NOTHING,2,5,7,154,188,0.126,0.685,0.01377,0.9507285714285714,68.89661198412695,8.12,49.4,0,50
DO_NOTHING,2,5,7,180,219,0.126,0.691,0.01382,0.9380171428571429,69.8346291269841,9.0,48.67,0,50
INCREASE_CPU,2,6,7,99,121,0.507,0.523,0.03649,0.8836671428571429,70.71829626984125,12.31,44.67,0,50
DO_NOTHING,2,6,7,99,121,0.507,0.523,0.03649,0.8788071428571429,71.59710341269839,12.43,44.4,0,50
DECREASE_REPLICA,1,6,7,194,235,0.242,0.574,0.01008,0.8423666666666667,72.43947007936505,11.48,43.4,0,50
DECREASE_HEAP,1,6,6,16,24,0.593,0.551,0.02108,0.8470133333333333,73.28648341269839,13.64,41.76,0,50
INCREASE_REPLICA,2,6,6,170,208,0.409,0.613,0.03105,0.8091266666666667,74.09561007936506,15.15,40.22,0,50
INCREASE_REPLICA,3,6,6,121,148,0.269,0.591,0.03302,0.8548466666666666,74.95045674603172,13.45,43.51,0,50
DECREASE_HEAP,3,6,5,98,123,0.319,0.527,0.03695,0.8819033333333333,75.83236007936505,13.1,44.59,0,50
DECREASE_REPLICA,2,6,5,149,186,0.354,0.544,0.02699,0.91064,76.74300007936505,11.41,45.93,0,50
DECREASE_REPLICA,1,6,5,306,346,0.196,0.608,0.00877,0.9686733333333333,77.71167341269837,8.01,49.53,0,50
INCREASE_CPU,1,7,5,249,315,0.551,0.584,0.01989,0.9235971428571429,78.63527055555552,10.81,45.88,0,50
INCREASE_REPLICA,2,7,5,178,213,0.364,0.612,0.0282,0.88154,79.51681055555552,12.39,44.13,0,50
INCREASE_REPLICA,3,7,5,132,162,0.307,0.62,0.03699,0.9130085714285714,80.4298191269841,11.6,46.06,0,50
INCREASE_CPU,3,8,5,141,176,0.257,0.518,0.03096,0.9543625,81.3841816269841,10.21,49.25,0,50
INCREASE_REPLICA,4,8,5,115,143,0.251,0.55,0.04106,0.9424275000000001,82.3266091269841,10.32,48.43,0,50
DECREASE_CPU,4,7,5,86,108,0.345,0.538,0.05274,0.9240828571428572,83.25069198412696,11.99,46.98,0,50
DECREASE_REPLICA,3,7,5,115,144,0.383,0.536,0.04313,0.9364971428571428,84.18718912698411,10.41,47.53,0,50
INCREASE_HEAP,3,7,6,127,160,0.264,0.563,0.03219,0.9315738095238095,0.0,11.42,48.1,0,50
INCREASE_CPU,3,8,6,141,177,0.263,0.564,0.03211,0.9571375,0.9571375,10.11,49.65,0,50
DECREASE_HEAP,3,8,5,144,180,0.251,0.537,0.03063,0.9812675000000002,1.9384050000000002,9.7,50.66,0,50
DECREASE_REPLICA,2,8,5,166,203,0.214,0.581,0.01845,0.948615,2.88702,8.88,48.73,0,50
DECREASE_REPLICA,1,8,5,343,386,0.18,0.624,0.00833,0.9723900000000001,3.8594100000000005,7.81,49.93,0,50
DECREASE_CPU,1,7,5,280,352,0.524,0.547,0.01888,0.8853885714285714,4.744798571428571,11.72,44.07,0,50
DECREASE_CPU,1,6,5,53,69,0.56,0.536,0.01997,0.8436666666666666,5.588465238095238,13.96,41.3,0,50
DECREASE_CPU,1,5,5,12,18,0.492,0.522,0.01776,0.7776599999999999,6.366125238095238,17.17,37.57,0,50
INCREASE_CPU,1,6,5,109,138,0.581,0.555,0.02072,0.8177966666666667,7.183921904761904,15.81,39.66,0,50
DECREASE_HEAP,1,6,4,70,99,0.59,0.516,0.02084,0.8891066666666667,8.073028571428571,12.69,43.08,0,50
DECREASE_CPU,1,5,4,12,16,0.49,0.537,0.01776,0.7238049999999999,8.796833571428571,20.94,33.76,0,50
DECREASE_REPLICA,1,5,4,,,,,,-1,7.7968335714285715,,,,
INCREASE_CPU,1,6,4,83,112,0.597,0.552,0.02121,0.89365,8.690483571428572,12.71,43.05,0,50
INCREASE_REPLICA,2,6,4,161,195,0.394,0.583,0.02985,0.8546883333333334,9.545171904761906,14.08,41.61,0,50
DECREASE_REPLICA,1,6,4,246,302,0.229,0.635,0.00993,0.9889183333333332,10.534090238095239,7.72,49.47,0,50
DECREASE_REPLICA,1,6,4,,,,,,-1,9.534090238095239,,,,
DO_NOTHING,1,6,4,246,302,0.156,0.635,0.00762,0.958715,10.492805238095238,8.12,48.13,0,50
INCREASE_REPLICA,2,6,4,171,202,0.373,0.613,0.02878,0.7746083333333333,11.267413571428571,17.19,37.05,0,50
DECREASE_REPLICA,1,6,4,207,255,0.157,0.67,0.0078,0.9872933333333332,12.254706904761905,7.71,49.47,0,50
DECREASE_HEAP,1,6,4,,,,,,-1,11.254706904761905,,,,
DECREASE_REPLICA,1,6,4,,,,,,-1,10.254706904761905,,,,
DECREASE_REPLICA,1,6,4,,,,,,-1,9.254706904761905,,,,
DECREASE_CPU,1,5,4,52,70,0.486,0.522,0.01757,0.72243,9.977136904761904,21.34,33.81,0,50
DO_NOTHING,1,5,4,52,70,0.486,0.522,0.01757,0.6597900000000001,10.636926904761904,23.9,30.33,0,50
INCREASE_HEAP,1,5,5,3,4,0.494,0.504,0.01775,0.7490600000000001,11.385986904761904,18.05,36.07,0,50
DO_NOTHING,1,5,5,189,246,0.494,0.586,0.0181,0.80514,12.191126904761903,15.57,38.73,0,50
DO_NOTHING,1,5,5,189,246,0.494,0.586,0.0181,0.8244,13.015526904761904,14.22,39.8,0,50
DECREASE_REPLICA,1,5,5,,,,,,-1,12.015526904761904,,,,
DECREASE_HEAP,1,5,4,107,136,0.496,0.532,0.01793,0.76698,12.782506904761904,18.29,36.16,0,50
DECREASE_HEAP,1,5,4,,,,,,-1,11.782506904761904,,,,
INCREASE_CPU,1,6,4,71,98,0.581,0.541,0.02066,0.8668216666666667,12.64932857142857,13.42,41.71,0,50
DECREASE_HEAP,1,6,4,,,,,,-1,11.64932857142857,,,,
INCREASE_HEAP,1,6,5,75,97,0.581,0.568,0.02077,0.8721966666666666,12.521525238095238,13.25,42.61,0,50
DO_NOTHING,1,6,5,75,97,0.581,0.568,0.02077,0.7796766666666666,13.301201904761905,16.48,37.47,0,50
DECREASE_REPLICA,1,6,5,,,,,,-1,12.301201904761905,,,,
INCREASE_CPU,1,7,5,74,98,0.665,0.526,0.02325,0.8768,13.178001904761905,12.77,43.15,0,50
DECREASE_REPLICA,1,7,5,,,,,,-1,12.178001904761905,,,,
INCREASE_REPLICA,2,7,5,183,223,0.388,0.566,0.02933,0.8998942857142856,13.07789619047619,12.1,45.31,0,50
DECREASE_CPU,2,6,5,119,144,0.435,0.574,0.03237,0.9184100000000001,13.99630619047619,12.14,45.82,0,50
DECREASE_HEAP,2,6,4,139,174,0.403,0.532,0.02999,0.8859633333333333,14.882269523809523,12.89,43.66,0,50
DECREASE_HEAP,2,6,4,,,,,,-1,13.882269523809523,,,,
DECREASE_REPLICA,1,6,4,260,303,0.529,0.604,0.01928,0.6991833333333333,14.581452857142857,20.95,32.2,0,50
INCREASE_HEAP,1,6,5,144,189,0.561,0.523,0.01995,0.85253,15.433982857142857,13.49,41.86,0,50
INCREASE_HEAP,1,6,6,84,107,0.591,0.515,0.02086,0.7704066666666667,16.204389523809525,17.05,37.68,0,50
DO_NOTHING,1,6,6,84,107,0.591,0.515,0.02086,0.7569066666666666,16.96129619047619,17.28,36.93,0,50
INCREASE_REPLICA,2,6,6,178,201,0.411,0.59,0.03098,0.8044966666666666,17.765792857142856,15.84,40.06,0,50
DECREASE_REPLICA,1,6,6,266,302,0.247,0.685,0.01071,0.9416666666666667,18.707459523809522,8.65,48.0,0,50
DO_NOTHING,1,6,6,266,302,0.159,0.685,0.00793,0.9271333333333334,19.634592857142856,8.8,47.6,0,50
DECREASE_HEAP,1,6,5,47,68,0.577,0.482,0.02028,0.8157433333333333,20.45033619047619,14.63,39.97,0,50
DECREASE_HEAP,1,6,4,63,80,0.574,0.55,0.02048,0.8511633333333333,21.30149952380952,14.59,40.81,0,50
DECREASE_HEAP,1,6,4,,,,,,-1,20.30149952380952,,,,
INCREASE_REPLICA,2,6,4,164,192,0.384,0.598,0.02934,0.86905,21.170549523809523,13.69,42.35,0,50
INCREASE_REPLICA,3,6,4,121,147,0.3,0.596,0.03603,0.8725999999999999,22.04314952380952,13.91,42.95,0,50
DECREASE_REPLICA,2,6,4,167,202,0.154,0.67,0.01541,0.9665233333333334,23.009672857142856,8.69,48.33,0,50
DECREASE_CPU,2,5,4,104,131,0.379,0.55,0.02862,0.8684100000000001,23.878082857142857,13.85,42.32,0,50
INCREASE_HEAP,2,5,5,90,112,0.406,0.562,0.03043,0.8240000000000001,24.70208285714286,15.75,40.4,0,50
INCREASE_REPLICA,3,5,5,110,136,0.306,0.593,0.03656,0.7253,25.42738285714286,19.82,35.3,0,50
DECREASE_REPLICA,2,5,5,136,169,0.21,0.659,0.01886,0.95216,26.37954285714286,9.08,48.07,0,50
DECREASE_CPU,2,4,5,109,143,0.363,0.581,0.02787,0.712955,27.09249785714286,20.71,33.86,0,50
DECREASE_REPLICA,1,4,5,139,175,0.201,0.609,0.00893,0.6571650000000001,27.74966285714286,21.6,31.73,0,50
DECREASE_REPLICA,1,4,5,,,,,,-1,26.74966285714286,,,,
INCREASE_HEAP,1,4,6,53,77,0.396,0.614,0.01512,0.5458066666666667,27.295469523809526,33.05,24.73,0,50
INCREASE_CPU,1,5,6,103,134,0.49,0.643,0.01821,0.6701233333333334,27.96559285714286,23.23,31.53,0,50
INCREASE_CPU,1,6,6,265,339,0.524,0.513,0.01874,0.8098366666666666,28.775429523809525,14.49,40.19,0,50
INCREASE_REPLICA,2,6,6,162,195,0.382,0.584,0.0291,0.77044,29.545869523809525,16.73,38.33,0,50
DECREASE_CPU,2,5,6,97,121,0.411,0.538,0.03054,0.8143933333333333,30.360262857142857,15.19,40.47,0,50
DECREASE_REPLICA,1,5,6,218,263,0.322,0.629,0.01284,0.7842766666666666,31.144539523809524,14.88,38.87,0,50
INCREASE_REPLICA,2,5,6,152,171,0.325,0.601,0.02564,0.6652433333333333,31.809782857142856,21.98,32.37,0,50
DECREASE_CPU,2,4,6,96,118,0.306,0.57,0.02418,0.6487900000000001,32.458572857142855,23.85,31.28,0,50
INCREASE_REPLICA,3,4,6,119,147,0.264,0.57,0.03228,0.52384,32.982412857142855,32.07,24.63,0,50
INCREASE_HEAP,3,4,7,84,106,0.28,0.622,0.03446,0.7654085714285714,33.74782142857143,17.52,38.11,0,50
INCREASE_CPU,3,5,7,79,97,0.313,0.643,0.03786,0.8163085714285715,34.56413,15.23,41.06,0,50
DO_NOTHING,3,5,7,79,97,0.313,0.643,0.03786,0.8103685714285714,35.37449857142857,15.24,40.73,0,50
DECREASE_CPU,3,4,7,79,100,0.237,0.6,0.0301,0.7527021428571429,36.12720071428571,17.89,37.79,0,50
DECREASE_HEAP,3,4,6,89,112,0.289,0.628,0.03539,0.7798383333333333,36.907039047619044,17.69,38.41,0,50
DECREASE_REPLICA,2,4,6,100,126,0.162,0.65,0.01575,0.9000766666666667,37.80711571428571,10.5,45.87,0,50
DO_NOTHING,2,4,6,162,201,0.162,0.663,0.01586,0.8626400000000001,38.66975571428571,11.82,43.73,0,50
INCREASE_REPLICA,3,4,6,114,140,0.208,0.659,0.0281,0.7454766666666666,39.415232380952375,17.9,36.92,0,50
DECREASE_REPLICA,2,4,6,141,175,0.114,0.7,0.01314,0.8838433333333333,40.299075714285706,10.64,45.07,0,50
DO_NOTHING,2,4,6,141,175,0.088,0.7,0.0115,0.9525933333333334,41.25166904761904,8.13,49.07,0,50
INCREASE_HEAP,2,4,7,178,219,0.088,0.7,0.0115,0.8933199999999999,42.14498904761904,10.27,46.24,0,50
INCREASE_CPU,2,5,7,128,162,0.347,0.592,0.02695,0.8333457142857144,42.978334761904755,14.64,42.02,0,50
DECREASE_CPU,2,4,7,90,110,0.313,0.592,0.02481,0.6797307142857142,43.658065476190465,21.55,33.24,0,50
INCREASE_REPLICA,3,4,7,116,145,0.26,0.62,0.03254,0.6308257142857143,44.28889119047618,24.84,30.78,0,50
INCREASE_CPU,3,5,7,92,116,0.272,0.581,0.03318,0.83262,45.12151119047618,14.47,42.44,0,50
DECREASE_REPLICA,2,5,7,141,176,0.178,0.578,0.01615,0.8991457142857143,46.02065690476189,9.86,46.67,0,50
INCREASE_CPU,2,6,7,141,178,0.38,0.58,0.02894,0.8688752380952381,46.88953214285713,12.63,44.21,0,50
DECREASE_HEAP,2,6,6,101,124,0.437,0.577,0.03252,0.8774000000000001,47.76693214285713,13.16,44.05,0,50
DECREASE_CPU,2,5,6,128,162,0.424,0.614,0.03201,0.8362466666666667,48.6031788095238,14.91,41.26,0,50
DECREASE_CPU,2,4,6,90,116,0.36,0.63,0.0281,0.6598200000000001,49.2629988095238,23.46,31.24,0,50
DECREASE_REPLICA,1,4,6,128,161,0.198,0.639,0.00897,0.7872,50.0501988095238,14.39,39.4,0,50
INCREASE_HEAP,1,4,7,60,88,0.4,0.553,0.01499,0.58144,50.6316388095238,29.05,27.33,0,50
INCREASE_HEAP,1,4,8,25,35,0.399,0.546,0.01493,0.44598000000000004,51.0776188095238,43.97,20.11,0,50
DECREASE_HEAP,1,4,7,3,4,0.391,0.502,0.01449,0.5143921428571429,51.59201095238094,35.01,23.87,0,50
DO_NOTHING,1,4,7,109,153,0.391,0.634,0.01505,0.5681007142857142,52.16011166666665,29.91,26.33,0,50
DO_NOTHING,1,4,7,109,153,0.391,0.634,0.01505,0.7157007142857142,52.87581238095237,19.23,34.53,0,50
DECREASE_HEAP,1,4,6,11,16,0.399,0.551,0.01495,0.4894516666666667,53.365264047619036,39.72,21.87,0,50
INCREASE_CPU,1,5,6,9,13,0.486,0.56,0.01774,0.7549666666666666,54.120230714285704,17.84,36.65,0,50
DECREASE_REPLICA,1,5,6,,,,,,-1,53.120230714285704,,,,
DO_NOTHING,1,5,6,9,13,0.486,0.56,0.01774,0.7805266666666666,53.90075738095237,15.98,38.07,0,50
INCREASE_CPU,1,6,6,26,35,0.596,0.514,0.02102,0.81718,54.71793738095237,14.9,40.26,0,50
DECREASE_REPLICA,1,6,6,,,,,,-1,53.71793738095237,,,,
DO_NOTHING,1,6,6,26,35,0.596,0.514,0.02102,0.83284,54.55077738095237,14.08,41.13,0,50
INCREASE_REPLICA,2,6,6,156,181,0.454,0.556,0.03341,0.7881466666666667,55.33892404761904,16.1,39.11,0,50
INCREASE_HEAP,2,6,7,106,131,0.426,0.566,0.03173,0.8684685714285714,56.20739261904761,13.14,44.03,0,50
DECREASE_CPU,2,5,7,140,180,0.427,0.598,0.03206,0.8109942857142857,57.0183869047619,15.37,40.31,0,50
DECREASE_CPU,2,4,7,104,133,0.366,0.654,0.02868,0.7006842857142856,57.719071190476186,20.89,33.79,0,50
DECREASE_REPLICA,1,4,7,146,179,0.197,0.677,0.0091,0.8554421428571428,58.57451333333333,11.67,43.47,0,50
DO_NOTHING,1,4,7,290,340,0.197,0.724,0.00929,0.8454792857142858,59.41999261904761,12.06,42.73,0,50
INCREASE_CPU,1,5,7,93,124,0.483,0.613,0.01787,0.7300057142857143,60.14999833333333,18.5,35.44,0,50
DECREASE_HEAP,1,5,6,10,13,0.496,0.58,0.01814,0.6474733333333333,60.79747166666666,24.54,30.53,0,50
DECREASE_REPLICA,1,5,6,,,,,,-1,59.79747166666666,,,,
DECREASE_REPLICA,1,5,6,,,,,,-1,58.79747166666666,,,,
DO_NOTHING,1,5,6,10,13,0.496,0.58,0.01814,0.7831933333333333,59.580664999999996,16.45,38.07,0,50
INCREASE_HEAP,1,5,7,3,4,0.482,0.44,0.0171,0.6484285714285714,60.22909357142857,23.25,31.6,0,50
INCREASE_REPLICA,2,5,7,147,183,0.43,0.585,0.03214,0.5608857142857143,60.78997928571429,29.77,26.45,0,50
DECREASE_HEAP,2,5,6,103,129,0.412,0.538,0.03061,0.7468133333333333,61.536792619047624,18.17,36.71,0,50
DECREASE_HEAP,2,5,5,84,104,0.43,0.493,0.03136,0.83876,62.375552619047625,14.86,41.47,0,50
DECREASE_HEAP,2,5,4,133,166,0.332,0.58,0.0259,0.86134,63.23689261904762,14.22,41.98,0,50
DO_NOTHING,2,5,4,133,166,0.332,0.58,0.0259,0.8329000000000001,64.06979261904762,14.79,40.4,0,50
DO_NOTHING,2,5,4,183,224,0.332,0.63,0.02633,0.84509,64.91488261904762,14.25,40.73,0,50
DO_NOTHING,2,5,4,183,224,0.332,0.63,0.02633,0.92195,65.83683261904761,11.33,45.0,0,50
DO_NOTHING,2,5,4,183,224,0.247,0.63,0.02095,0.8437899999999999,66.68062261904761,13.87,41.13,0,50
INCREASE_CPU,2,6,4,117,148,0.43,0.57,0.03202,0.9262633333333333,67.60688595238095,12.17,45.51,0,50
DECREASE_REPLICA,1,6,4,248,294,0.313,0.643,0.01262,0.8745183333333334,68.48140428571428,12.65,42.67,0,50
DECREASE_REPLICA,1,6,4,,,,,,-1,67.48140428571428,,,,
DO_NOTHING,1,6,4,248,294,0.294,0.643,0.01202,0.869335,68.35073928571428,12.52,42.47,0,50
INCREASE_HEAP,1,6,5,28,40,0.593,0.475,0.02076,0.8185366666666666,69.16927595238094,14.88,40.09,0,50
DO_NOTHING,1,6,5,296,366,0.593,0.593,0.02126,0.9163766666666667,0.0,11.13,44.87,0,50
DECREASE_HEAP,1,6,4,4,5,0.6,0.512,0.02114,0.8124,0.8124,16.65,38.8,0,50
INCREASE_CPU,1,7,4,21,30,0.651,0.523,0.02279,0.9114349999999999,1.7238349999999998,12.09,44.42,0,50
INCREASE_CPU,1,8,4,220,258,0.649,0.527,0.02275,0.9394775,2.6633125,11.29,46.28,0,50
INCREASE_CPU,1,9,4,163,203,0.651,0.537,0.02285,0.9669316666666667,3.6302441666666665,9.75,47.98,0,50
DO_NOTHING,1,9,4,361,423,0.651,0.625,0.02323,0.9682116666666667,4.598455833333333,9.47,47.44,0,50
INCREASE_HEAP,1,9,5,73,89,0.784,0.504,0.02692,0.9554355555555556,5.553891388888889,10.52,47.86,0,50
DO_NOTHING,1,9,5,73,89,0.784,0.504,0.02692,0.8378955555555556,6.391786944444445,14.01,41.33,0,50
INCREASE_CPU,1,9,5,,,,,,-1,5.391786944444445,,,,
INCREASE_CPU,1,9,5,,,,,,-1,4.391786944444445,,,,
DECREASE_HEAP,1,9,4,52,71,0.758,0.504,0.0261,0.942471111111111,5.334258055555556,10.36,46.52,0,50
DO_NOTHING,1,9,4,52,71,0.758,0.504,0.0261,0.996651111111111,6.330909166666667,8.2,49.53,0,50
DECREASE_REPLICA,1,9,4,,,,,,-1,5.330909166666667,,,,
INCREASE_CPU,1,9,4,,,,,,-1,4.330909166666667,,,,
INCREASE_CPU,1,9,4,,,,,,-1,3.3309091666666673,,,,
DECREASE_REPLICA,1,9,4,,,,,,-1,2.3309091666666673,,,,
INCREASE_HEAP,1,9,5,135,161,0.783,0.533,0.02701,0.96494,3.295849166666667,9.72,48.23,0,50
INCREASE_CPU,1,9,5,,,,,,-1,2.295849166666667,,,,
DECREASE_HEAP,1,9,4,189,232,0.674,0.559,0.02367,0.9678994444444444,3.2637486111111116,9.68,47.81,0,50
INCREASE_HEAP,1,9,5,208,241,0.685,0.575,0.02409,0.9408355555555555,4.204584166666667,10.58,46.96,0,50
INCREASE_HEAP,1,9,6,165,205,0.679,0.517,0.02365,0.9467855555555557,5.151369722222222,9.51,48.11,0,50
DECREASE_CPU,1,8,6,207,238,0.645,0.509,0.02255,0.9254891666666667,6.076858888888889,10.52,46.82,0,50
INCREASE_REPLICA,2,8,6,200,238,0.392,0.559,0.02952,0.9298633333333335,7.006722222222223,10.82,47.71,0,50
INCREASE_CPU,2,9,6,197,233,0.432,0.561,0.03207,0.95221,7.958932222222223,10.42,48.97,0,50
DECREASE_CPU,2,8,6,186,230,0.371,0.536,0.028,0.9376141666666667,8.89654638888889,10.44,48.32,0,50
DECREASE_CPU,2,7,6,132,160,0.423,0.566,0.03154,0.9124009523809523,9.808947341269842,11.95,46.39,0,50
DO_NOTHING,2,7,6,196,232,0.423,0.581,0.03167,0.9293109523809524,10.738258293650794,11.4,47.26,0,50
INCREASE_HEAP,2,7,7,127,158,0.468,0.539,0.03416,0.8873285714285715,11.625586865079367,12.22,45.3,0,50
DO_NOTHING,2,7,7,127,158,0.468,0.539,0.03416,0.8639285714285715,12.489515436507938,12.46,44.0,0,50
DECREASE_HEAP,2,7,6,120,147,0.485,0.533,0.03518,0.8930195238095238,13.382534960317463,12.81,45.22,0,50
DECREASE_REPLICA,1,7,6,285,328,0.317,0.564,0.01241,0.9156428571428571,14.298177817460319,9.45,47.0,0,50
DECREASE_HEAP,1,7,5,197,247,0.573,0.534,0.02038,0.8899285714285714,15.18810638888889,11.81,44.2,0,50
INCREASE_REPLICA,2,7,5,197,237,0.369,0.575,0.0282,0.8954771428571429,16.083583531746033,12.04,45.09,0,50
DO_NOTHING,2,7,5,197,237,0.369,0.575,0.0282,0.8578571428571429,16.941440674603175,12.53,43.0,0,50
DO_NOTHING,2,7,5,203,247,0.369,0.598,0.0284,0.9560971428571429,17.897537817460318,9.1,48.33,0,50
DO_NOTHING,2,7,5,203,247,0.369,0.598,0.0284,0.8804971428571429,18.77803496031746,11.41,44.13,0,50
DECREASE_CPU,2,6,5,126,155,0.407,0.57,0.03056,0.8821966666666666,19.660231626984125,13.6,43.96,0,50
INCREASE_REPLICA,3,6,5,127,153,0.314,0.591,0.03729,0.8412666666666666,20.50149829365079,14.23,42.0,0,50
INCREASE_REPLICA,4,6,5,105,131,0.221,0.599,0.0381,0.8974966666666666,21.398994960317456,12.28,45.51,0,50
DECREASE_REPLICA,3,6,5,115,143,0.118,0.627,0.01916,0.9557933333333334,22.35478829365079,9.12,49.07,0,50
DECREASE_REPLICA,2,6,5,183,218,0.09,0.654,0.01123,0.9597600000000001,23.314548293650788,9.07,49.27,0,50
DO_NOTHING,2,6,5,183,218,0.09,0.654,0.01123,0.9284399999999999,24.242988293650786,9.89,47.53,0,50
DO_NOTHING,2,6,5,183,218,0.097,0.654,0.01167,0.9398233333333333,25.18281162698412,9.21,48.13,0,50
DECREASE_REPLICA,1,6,5,220,249,0.098,0.656,0.00588,0.9521666666666666,26.134978293650786,9.11,48.8,0,50
INCREASE_REPLICA,2,6,5,213,235,0.347,0.616,0.02716,0.8578566666666667,26.992834960317452,14.17,42.63,0,50
DECREASE_HEAP,2,6,4,130,164,0.39,0.535,0.02919,0.915135,27.907969960317452,12.02,45.32,0,50
DECREASE_REPLICA,1,6,4,228,277,0.277,0.593,0.01127,0.8951483333333334,28.803118293650787,10.85,44.33,0,50
DECREASE_CPU,1,5,4,39,52,0.494,0.552,0.01795,0.75956,29.562678293650787,19.27,35.62,0,50
INCREASE_CPU,1,6,4,109,143,0.593,0.513,0.02092,0.8630616666666666,30.425739960317454,13.62,41.64,0,50
DECREASE_CPU,1,5,4,11,16,0.489,0.521,0.01767,0.756085,31.181824960317453,19.0,35.67,0,50
INCREASE_REPLICA,2,5,4,141,164,0.39,0.605,0.02978,0.742645,31.924469960317452,19.93,34.89,0,50
DECREASE_HEAP,2,5,4,,,,,,-1,30.924469960317452,,,,
DECREASE_HEAP,2,5,4,,,,,,-1,29.924469960317452,,,,
INCREASE_CPU,2,6,4,119,148,0.435,0.555,0.0322,0.923365,30.847834960317453,11.93,45.43,0,50
DECREASE_HEAP,2,6,4,,,,,,-1,29.847834960317453,,,,
INCREASE_REPLICA,3,6,4,112,139,0.317,0.582,0.03746,0.8677666666666666,30.71560162698412,14.16,42.7,0,50
DO_NOTHING,3,6,4,112,139,0.317,0.582,0.03746,0.9295066666666666,31.645108293650786,11.11,46.13,0,50
INCREASE_CPU,3,7,4,100,125,0.336,0.544,0.03878,0.95564,32.60074829365079,11.28,47.98,0,50
DO_NOTHING,3,7,4,136,170,0.336,0.562,0.03901,0.94817,33.548918293650786,10.77,47.44,0,50
DECREASE_CPU,3,6,4,116,145,0.284,0.564,0.0341,0.9056066666666666,34.45452496031745,12.6,45.08,0,50
DECREASE_REPLICA,2,6,4,156,192,0.212,0.605,0.01853,0.9128316666666666,35.36735662698412,10.74,45.53,0,50
DO_NOTHING,2,6,4,156,192,0.191,0.605,0.0172,0.9280016666666666,36.295358293650786,9.91,46.47,0,50
INCREASE_REPLICA,3,6,4,124,149,0.264,0.6,0.03266,0.8868400000000001,37.182198293650785,12.99,43.88,0,50
INCREASE_REPLICA,4,6,4,102,127,0.229,0.605,0.03921,0.9230683333333333,38.10526662698412,11.88,46.02,0,50
INCREASE_REPLICA,5,6,4,85,107,0.173,0.605,0.04016,0.9767216666666667,39.08198829365079,10.31,49.26,0,50
DO_NOTHING,5,6,4,93,116,0.173,0.616,0.04039,0.9843966666666666,40.06638496031746,9.52,49.61,0,50
DECREASE_HEAP,5,6,4,,,,,,-1,39.06638496031746,,,,
INCREASE_HEAP,5,6,5,45,57,0.449,0.537,0.08234,0.9403566666666666,40.00674162698412,13.19,47.18,0,50
DECREASE_CPU,5,5,5,50,63,0.376,0.547,0.07102,0.8747599999999999,40.881501626984125,15.11,43.47,0,50
DECREASE_REPLICA,4,5,5,77,99,0.345,0.581,0.05347,0.8725400000000001,41.754041626984126,14.21,43.33,0,50
INCREASE_REPLICA,5,5,5,81,102,0.212,0.592,0.04605,0.8770800000000001,42.631121626984125,13.01,44.26,0,50
DO_NOTHING,5,5,5,85,107,0.212,0.609,0.04641,0.96032,43.59144162698413,9.81,48.79,0,50
INCREASE_HEAP,5,5,6,62,78,0.301,0.601,0.06031,0.9029633333333333,44.49440496031746,12.9,45.71,0,50
INCREASE_REPLICA,6,5,6,68,85,0.194,0.603,0.05212,0.84689,45.34129496031746,14.23,43.18,0,50
DECREASE_CPU,6,4,6,43,55,0.286,0.56,0.06848,0.7685766666666667,46.10987162698413,18.65,38.12,0,50
INCREASE_REPLICA,6,4,6,,,,,,-1,45.10987162698413,,,,
DECREASE_CPU,6,4,6,,,,,,-1,44.10987162698413,,,,
INCREASE_HEAP,6,4,7,39,49,0.283,0.589,0.06865,0.7081664285714285,44.81803805555556,22.49,35.04,0,50
INCREASE_CPU,6,5,7,56,70,0.233,0.569,0.05866,0.8575628571428571,45.67560091269842,14.1,44.09,0,50
DECREASE_CPU,6,4,7,39,49,0.296,0.616,0.0718,0.62946,46.30506091269842,26.02,30.47,0,50
DECREASE_CPU,6,4,7,,,,,,-1,45.30506091269842,,,,
INCREASE_CPU,6,5,7,37,46,0.376,0.578,0.08601,0.8384857142857143,46.14354662698414,15.74,42.2,0,50
INCREASE_HEAP,6,5,8,54,67,0.238,0.627,0.06108,0.8618275,47.00537412698414,14.79,44.38,0,50
DECREASE_HEAP,6,5,7,38,48,0.375,0.579,0.08584,0.8312571428571428,47.83663126984128,15.85,41.8,0,50
DECREASE_REPLICA,5,5,7,61,76,0.356,0.602,0.06902,0.93774,48.774371269841275,11.37,47.73,0,50
INCREASE_REPLICA,6,5,7,69,87,0.182,0.614,0.05013,0.8320971428571429,49.60646841269842,14.88,42.78,0,50
INCREASE_REPLICA,6,5,7,,,,,,-1,48.60646841269842,,,,
