episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7952,7952,7952,7952,2,2,0.06572230836746681,0.06572230836746681,7952,2,7952,False,20,860,default,2023-10-28_23-25-34,1698524734,30.43158197402954,376707.0430755615,412163,rancher-rd-bastion,10.27.41.23,376707.0430755615,860,7952,7952,7952,7952,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",30393.386,29773.612,0.367,5442.554,618.843,3.232,0.004,7952,7952,7952,7952,10.968181818181819,51.49545454545455,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51570.5,29.5,0.0,0.6865870483064404,3.422295710013039e-284,5.0000000000000016e-05,0.00019285579522450766,9.61621602376302e-07,0.0001918907209377115,nan,-8.822152199883249e-08,0.004170401735852162,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7954,7954,7954,7954,2,2,0.04898734244335312,0.04898734244335312,7954,2,7954,False,20,861,default,2023-10-28_23-26-14,1698524774,40.82724142074585,376747.87031698227,412163,rancher-rd-bastion,10.27.41.23,376747.87031698227,861,7954,7954,7954,7954,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31447.14,30835.185,0.358,5593.151,611.053,3.273,0.004,7954,7954,7954,7954,6.981034482758622,51.53448275862069,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51630.5,29.5,0.0,0.6497256213178237,1.7111478550065194e-284,5.0000000000000016e-05,0.00018482009569803875,-2.384185791015625e-07,0.00018505152256693692,nan,6.723051098056487e-08,0.004154662205837667,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7956,7956,7956,7956,2,2,0.06572005826505448,0.06572005826505448,7956,2,7956,False,20,862,default,2023-10-28_23-26-45,1698524805,30.43248414993286,376778.3028011322,412163,rancher-rd-bastion,10.27.41.23,376778.3028011322,862,7956,7956,7956,7956,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31439.148,30825.342,0.357,5599.498,612.921,3.263,0.004,7956,7956,7956,7956,12.181818181818185,51.45227272727273,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51690.5,29.5,0.0,0.4311213608831167,8.555739275032597e-285,5.0000000000000016e-05,8.993347485860188e-05,8.106231689453125e-07,8.912053211436917e-05,nan,1.244539599080478e-07,0.004176227476758262,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7958,7958,7958,7958,2,2,0.06554567310753907,0.06554567310753907,7958,2,7958,False,20,863,default,2023-10-28_23-27-15,1698524835,30.513434171676636,376808.8162353039,412163,rancher-rd-bastion,10.27.41.23,376808.8162353039,863,7958,7958,7958,7958,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31458.755,30834.856,0.358,5594.27,623.013,3.21,0.004,7958,7958,7958,7958,9.111627906976745,51.29534883720932,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51750.5,29.5,0.0,0.43320622068519393,4.2778696375162984e-285,5.0000000000000016e-05,8.357961972554525e-05,4.164377848307291e-06,7.941662139880161e-05,nan,7.801347029120128e-08,0.004211621048549811,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7960,7960,7960,7960,2,2,0.0656853284098069,0.0656853284098069,7960,2,7960,False,20,864,default,2023-10-28_23-27-46,1698524866,30.448537349700928,376839.2647726536,412163,rancher-rd-bastion,10.27.41.23,376839.2647726536,864,7960,7960,7960,7960,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31462.54,30824.848,0.354,5643.194,636.814,3.141,0.004,7960,7960,7960,7960,11.534090909090908,50.536363636363625,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51810.5,29.5,0.0,0.6588421860709787,2.1389348187581492e-285,5.0000000000000016e-05,0.0001764903465906779,-7.549921671549479e-07,0.0001772419064460943,nan,-1.0323991036879458e-07,0.004161677400891979,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7962,7962,7962,7962,2,2,0.06593068943656037,0.06593068943656037,7962,2,7962,False,20,865,default,2023-10-28_23-28-16,1698524896,30.335257053375244,376869.60002970695,412163,rancher-rd-bastion,10.27.41.23,376869.60002970695,865,7962,7962,7962,7962,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31458.143,30824.762,0.352,5686.421,632.501,3.162,0.004,7962,7962,7962,7962,9.918604651162791,50.711627906976766,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51870.5,29.5,0.0,0.5651665534824133,1.0694674093790746e-285,5.0000000000000016e-05,0.00014350910981496175,-5.451838175455729e-06,0.0001489573041908443,nan,2.9233464443242004e-07,0.004101685550995171,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7964,7964,7964,7964,2,2,0.06593492535772862,0.06593492535772862,7964,2,7964,False,20,866,default,2023-10-28_23-28-47,1698524927,30.333285093307495,376899.93331480026,412163,rancher-rd-bastion,10.27.41.23,376899.93331480026,866,7964,7964,7964,7964,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31450.658,30825.164,0.345,5789.639,624.633,3.202,0.004,7964,7964,7964,7964,8.595348837209302,50.60232558139534,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51930.5,29.5,0.0,0.49320435859262945,5.347337046895373e-286,5.0000000000000016e-05,0.00010643998781840006,-3.0994415283203126e-07,0.00010675433732103557,nan,-7.171964046352267e-08,0.004101598992322882,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7966,7966,7966,7966,2,2,0.06547704303813814,0.06547704303813814,7966,2,7966,False,20,867,default,2023-10-28_23-29-17,1698524957,30.545539140701294,376930.47885394096,412163,rancher-rd-bastion,10.27.41.23,376930.47885394096,867,7966,7966,7966,7966,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31468.072,30845.216,0.347,5759.824,621.984,3.216,0.004,7966,7966,7966,7966,10.577272727272726,50.618181818181824,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,51990.5,29.5,0.0,0.4797922488922874,2.6736685234476865e-286,5.0000000000000016e-05,0.0001034855842590332,2.1219253540039063e-06,0.00010136222893682618,nan,1.4608492110805097e-07,0.004082098207436502,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7968,7968,7968,7968,2,2,0.06581581284318658,0.06581581284318658,7968,2,7968,False,20,868,default,2023-10-28_23-29-48,1698524988,30.388188362121582,376960.8670423031,412163,rancher-rd-bastion,10.27.41.23,376960.8670423031,868,7968,7968,7968,7968,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31453.58,30845.137,0.33,6057.631,607.601,3.292,0.004,7968,7968,7968,7968,9.923255813953485,50.902325581395345,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52050.5,29.5,0.0,0.5165462538910409,1.3368342617238433e-286,5.0000000000000016e-05,0.00010776023070017497,-1.724561055501302e-06,0.00010948253911919892,nan,1.1016645924399882e-07,0.00407447952311486,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7970,7970,7970,7970,2,2,0.06562236313127846,0.06562236313127846,7970,2,7970,False,20,869,default,2023-10-28_23-30-18,1698525018,30.47781538963318,376991.3448576927,412163,rancher-rd-bastion,10.27.41.23,376991.3448576927,869,7970,7970,7970,7970,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31472.914,30874.953,0.338,5917.054,597.112,3.349,0.004,7970,7970,7970,7970,8.752272727272727,51.01136363636363,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52110.5,29.5,0.0,0.3975890565663576,6.684171308619216e-287,5.0000000000000016e-05,6.615221500396728e-05,-2.6226043701171877e-07,6.642235772839437e-05,nan,-2.2020795912662076e-08,0.004060425686960419,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7972,7972,7972,7972,2,2,0.04928123609531097,0.04928123609531097,7972,2,7972,False,20,870,default,2023-10-28_23-30-59,1698525059,40.583800315856934,377031.9286580086,412163,rancher-rd-bastion,10.27.41.23,377031.9286580086,870,7972,7972,7972,7972,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",32488.146,31876.984,0.351,5697.234,610.308,3.277,0.004,7972,7972,7972,7972,9.13103448275862,51.04482758620689,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52170.5,29.5,0.0,0.46103039259711903,3.342085654309608e-287,5.0000000000000016e-05,9.913543860117595e-05,1.239776611328125e-06,9.789840745118757e-05,nan,2.428322432024288e-08,0.004061090705605844,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7974,7974,7974,7974,2,2,0.06584307771127212,0.06584307771127212,7974,2,7974,False,20,871,default,2023-10-28_23-31-29,1698525089,30.37565279006958,377062.30431079865,412163,rancher-rd-bastion,10.27.41.23,377062.30431079865,871,7974,7974,7974,7974,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31442.985,30825.344,0.351,5698.008,616.78,3.243,0.004,7974,7974,7974,7974,9.569767441860467,51.10465116279069,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52230.5,29.5,0.0,0.4893863338045776,1.671042827154804e-287,5.0000000000000016e-05,0.00011457006136576335,-1.049041748046875e-06,0.0001156172938256835,nan,-6.082853296618395e-08,0.0040083414098868765,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7976,7976,7976,7976,2,2,0.06569265079773705,0.06569265079773705,7976,2,7976,False,20,872,default,2023-10-28_23-32-00,1698525120,30.44520092010498,377092.74951171875,412163,rancher-rd-bastion,10.27.41.23,377092.74951171875,872,7976,7976,7976,7976,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31444.254,30825.175,0.348,5750.742,618.222,3.235,0.004,7976,7976,7976,7976,12.865909090909092,51.531818181818196,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52290.5,29.5,0.0,0.48348868638277054,8.35521413577402e-288,5.0000000000000016e-05,0.00011265079180399577,-1.6927719116210937e-06,0.00011434815047929684,nan,4.749602548296631e-08,0.004011422496599456,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7978,7978,7978,7978,2,2,0.06591328403317316,0.06591328403317316,7978,2,7978,False,20,873,default,2023-10-28_23-32-30,1698525150,30.343263626098633,377123.09277534485,412163,rancher-rd-bastion,10.27.41.23,377123.09277534485,873,7978,7978,7978,7978,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31427.236,30815.926,0.356,5620.508,610.436,3.276,0.004,7978,7978,7978,7978,8.634883720930233,52.42325581395348,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52350.5,29.5,0.0,0.5229322752604882,4.17760706788701e-288,5.0000000000000016e-05,0.00012802680333455404,2.312660217285156e-06,0.00012571280143068483,nan,1.6004245078822995e-07,0.003993325827953716,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7980,7980,7980,7980,2,2,0.06589671656721655,0.06589671656721655,7980,2,7980,False,20,874,default,2023-10-28_23-33-00,1698525180,30.351023197174072,377153.443798542,412163,rancher-rd-bastion,10.27.41.23,377153.443798542,874,7980,7980,7980,7980,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31417.468,30815.666,0.346,5785.646,600.938,3.328,0.004,7980,7980,7980,7980,11.644186046511628,51.05813953488372,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52410.5,29.5,0.0,0.4312582147307694,2.088803533943505e-288,5.0000000000000016e-05,8.273422718048095e-05,-2.384185791015625e-07,8.297360715611527e-05,nan,5.8100327275193804e-08,0.003975304875833293,0.0
138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,0,0,0,7982,7982,7982,7982,2,2,0.06584231594313263,0.06584231594313263,7982,2,7982,False,20,875,default,2023-10-28_23-33-31,1698525211,30.376087188720703,377183.81988573074,412163,rancher-rd-bastion,10.27.41.23,377183.81988573074,875,7982,7982,7982,7982,138.79484333333332,-128.0,-43.78970583134922,127.95,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31421.539,30825.851,0.341,5864.929,594.832,3.362,0.004,7982,7982,7982,7982,9.865909090909092,50.76818181818183,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,52470.5,29.5,0.0,0.4252215424397339,1.0444017669717525e-288,5.0000000000000016e-05,7.600784301757813e-05,-1.9073486328125e-06,7.791079988237471e-05,nan,-9.336840870825351e-09,0.0039714074538399775,0.0
